x,Q2 (GeV^2),rate (Hz),A_clean,A_noisy,A_simplified,dA_stat,dA_sys_uncor,dA_sys_cor,d/u noisy,d/u clean,d/u PDF,d/u simplified,d/u shifted by 1 sig sys cor,d(d/u) from A_stat,d(d/u) from A_sys_uncor,d(d/u) from A_sys_cor,d(d/u) from sin^2(theta_w),d(d/u) from model
0.475,17.15,31.1595,-0.000992785,-0.000965489,-0.000991265,7.55801e-05,2.80802e-06,4.43987e-06,0.238154,0.297884,0.294513,0.294513,0.228595,0.167722,0.00623135,0.00955906,0.0178358,-0.0033713
0.475,17.25,34.7464,-0.000998861,-0.000975393,-0.000997339,7.15728e-05,2.82521e-06,4.46704e-06,0.246685,0.297836,0.294482,0.294482,0.237086,0.157883,0.00623214,0.00959897,0.0178601,-0.00335478
0.475,17.35,31.3496,-0.00100493,-0.000977282,-0.0010034,7.53506e-05,2.84237e-06,4.49418e-06,0.238008,0.297789,0.29445,0.29445,0.228446,0.165233,0.0062329,0.00956119,0.0178834,-0.00333892
0.475,17.45,26.0713,-0.00101099,-0.001077,-0.00100946,8.26269e-05,2.8595e-06,4.52127e-06,0.446628,0.297743,0.29442,0.29442,0.436102,0.180124,0.00623361,0.010526,0.0179057,-0.00332373
0.475,17.55,20.5417,-0.00101704,-0.0011375,-0.00101551,9.30861e-05,2.87661e-06,4.54833e-06,0.575661,0.297698,0.294389,0.294389,0.564515,0.201739,0.00623429,0.0111464,0.0179271,-0.00330921
0.475,17.65,10.8369,-0.00102308,-0.00100044,-0.00102155,0.000128159,2.8937e-06,4.57534e-06,0.249434,0.297654,0.294358,0.294358,0.239817,0.27614,0.00623494,0.00961651,0.0179474,-0.00329537
0.475,17.75,3.3918,-0.00102911,-0.000831453,-0.00102757,0.00022908,2.91076e-06,4.60231e-06,-0.0878375,0.29761,0.294328,0.294328,-0.0959905,0.490745,0.00623554,0.00815301,0.0179668,-0.00328222
0.485,15.45,2.0573,-0.000884504,-0.000797609,-0.000883071,0.00029414,2.50175e-06,3.95562e-06,0.0884796,0.292639,0.289106,0.289106,0.079647,0.725592,0.00617139,0.0088326,0.0170861,-0.00353232
0.485,15.55,9.0534,-0.000890671,-0.000968864,-0.000889238,0.000140216,2.5192e-06,3.9832e-06,0.493129,0.292578,0.289071,0.289071,0.482461,0.343574,0.00617284,0.010668,0.0171273,-0.00350635
0.485,15.65,19.6541,-0.000896835,-0.000999555,-0.000895404,9.51648e-05,2.53663e-06,4.01077e-06,0.558006,0.292518,0.289037,0.289037,0.547025,0.231635,0.00617427,0.0109808,0.0171677,-0.00348085
0.485,15.75,44.9988,-0.000902997,-0.00089599,-0.000901567,6.2893e-05,2.55406e-06,4.03832e-06,0.275581,0.292458,0.289003,0.289003,0.265915,0.152074,0.00617566,0.00966604,0.0172073,-0.00345585
0.485,15.85,45.5555,-0.000909156,-0.00088502,-0.000907726,6.25076e-05,2.57148e-06,4.06587e-06,0.235196,0.2924,0.288968,0.288968,0.22571,0.150151,0.00617703,0.00948686,0.0172462,-0.00343133
0.485,15.95,43.7339,-0.000915311,-0.000898278,-0.000913882,6.37961e-05,2.58889e-06,4.0934e-06,0.252074,0.292342,0.288935,0.288935,0.242509,0.152249,0.00617836,0.00956485,0.0172842,-0.00340731
0.485,16.05,31.5485,-0.000921463,-0.000974328,-0.000920035,7.51127e-05,2.60629e-06,4.12091e-06,0.421401,0.292285,0.288901,0.288901,0.411057,0.178097,0.00617967,0.0103433,0.0173215,-0.0033838
0.485,16.15,46.931,-0.000927611,-0.000938648,-0.000926183,6.15847e-05,2.62368e-06,4.1484e-06,0.318388,0.292228,0.288868,0.288868,0.308518,0.145083,0.00618094,0.00986981,0.017358,-0.00336079
0.485,16.25,37.597,-0.000933755,-0.000813649,-0.000932328,6.8806e-05,2.64106e-06,4.17588e-06,0.0283128,0.292173,0.288835,0.288835,0.0197211,0.161061,0.00618219,0.00859165,0.0173936,-0.0033383
0.485,16.35,35.6858,-0.000939895,-0.000920059,-0.000938468,7.06245e-05,2.65842e-06,4.20334e-06,0.246471,0.292118,0.288802,0.288802,0.236922,0.16427,0.0061834,0.00954844,0.0174284,-0.00331632
0.485,16.45,41.5992,-0.00094603,-0.00100692,-0.000944603,6.54125e-05,2.67578e-06,4.23077e-06,0.437564,0.292064,0.288769,0.288769,0.427135,0.151189,0.00618458,0.0104283,0.0174624,-0.00329488
0.485,16.55,31.5978,-0.000952159,-0.00091653,-0.000950733,7.50541e-05,2.69311e-06,4.25819e-06,0.211706,0.292011,0.288737,0.288737,0.202309,0.172389,0.00618572,0.00939691,0.0174955,-0.00327396
0.485,16.65,44.7434,-0.000958284,-0.00095034,-0.000956858,6.30723e-05,2.71044e-06,4.28558e-06,0.273902,0.291958,0.288705,0.288705,0.264223,0.143969,0.00618684,0.00967815,0.0175277,-0.00325358
0.485,16.75,40.699,-0.000964403,-0.00100898,-0.000962977,6.61319e-05,2.72774e-06,4.31294e-06,0.395467,0.291907,0.288673,0.288673,0.385229,0.150021,0.00618792,0.0102379,0.0175592,-0.00323375
0.485,16.85,44.691,-0.000970517,-0.000939707,-0.00096909,6.31092e-05,2.74504e-06,4.34028e-06,0.223499,0.291856,0.288641,0.288641,0.214044,0.142286,0.00618897,0.00945517,0.0175897,-0.00321446
0.485,16.95,32.9883,-0.000976624,-0.00100742,-0.000975197,7.34553e-05,2.76231e-06,4.36759e-06,0.361938,0.291806,0.28861,0.28861,0.351851,0.164604,0.00618998,0.0100863,0.0176194,-0.00319573
0.485,17.05,34.1719,-0.000982725,-0.00113538,-0.000981297,7.21719e-05,2.77957e-06,4.39488e-06,0.661016,0.291756,0.288579,0.288579,0.649499,0.16075,0.00619096,0.0115171,0.0176482,-0.00317755
0.485,17.15,38.3128,-0.000988819,-0.00111565,-0.00098739,6.81602e-05,2.7968e-06,4.42213e-06,0.59217,0.291708,0.288548,0.288548,0.580988,0.150902,0.00619191,0.0111818,0.017676,-0.00315994
0.485,17.25,29.9055,-0.000994906,-0.00103052,-0.000993477,7.71485e-05,2.81402e-06,4.44936e-06,0.371504,0.29166,0.288517,0.288517,0.361368,0.169781,0.00619282,0.0101359,0.017703,-0.0031429
0.485,17.35,25.0078,-0.00100099,-0.00106571,-0.000999556,8.43656e-05,2.83122e-06,4.47655e-06,0.438044,0.291613,0.288487,0.288487,0.427596,0.184562,0.0061937,0.0104481,0.0177291,-0.00312643
0.485,17.45,28.403,-0.00100706,-0.00102091,-0.00100563,7.91627e-05,2.84839e-06,4.5037e-06,0.321897,0.291567,0.288456,0.288456,0.311987,0.172159,0.00619454,0.00991059,0.0177543,-0.00311054
0.485,17.55,26.2811,-0.00101312,-0.00106766,-0.00101169,8.22965e-05,2.86554e-06,4.53082e-06,0.412766,0.291522,0.288426,0.288426,0.402433,0.177926,0.00619535,0.0103328,0.0177786,-0.00309523
0.485,17.65,28.6763,-0.00101918,-0.00109486,-0.00101775,7.87846e-05,2.88268e-06,4.55791e-06,0.460557,0.291477,0.288397,0.288397,0.449998,0.169342,0.00619612,0.0105591,0.0178019,-0.00308051
0.485,17.75,23.8546,-0.00102523,-0.00110197,-0.00102379,8.63807e-05,2.89978e-06,4.58496e-06,0.461952,0.291433,0.288367,0.288367,0.451385,0.184596,0.00619686,0.0105671,0.0178244,-0.00306638
0.485,17.85,17.4038,-0.00103127,-0.00113023,-0.00102983,0.00010113,2.91686e-06,4.61197e-06,0.512502,0.29139,0.288338,0.288338,0.501693,0.214875,0.00619756,0.0108091,0.0178458,-0.00305285
0.485,17.95,10.6511,-0.0010373,-0.000989179,-0.00103586,0.000129272,2.93392e-06,4.63894e-06,0.192045,0.291348,0.288308,0.288308,0.182714,0.273102,0.00619822,0.00933112,0.0178664,-0.00303991
0.485,18.05,5.4021,-0.00104332,-0.00108345,-0.00104188,0.000181519,2.95095e-06,4.66587e-06,0.377303,0.291307,0.288279,0.288279,0.367129,0.381303,0.00619885,0.0101743,0.017886,-0.00302758
0.485,18.15,0.5399,-0.00104933,-0.00204832,-0.00104789,0.000574178,2.96796e-06,4.69275e-06,4.353,0.291267,0.288251,0.288251,4.31603,1.19934,0.00619944,0.0369752,0.0179046,-0.00301585
0.495,15.75,5.7561,-0.000898994,-0.00096996,-0.000897641,0.000175849,2.54274e-06,4.02042e-06,0.464719,0.286362,0.283099,0.283099,0.454219,0.4243,0.0061353,0.0105001,0.0170157,-0.00326325
0.495,15.85,24.5824,-0.000905146,-0.000939235,-0.000903793,8.50924e-05,2.56014e-06,4.04793e-06,0.369607,0.286305,0.283065,0.283065,0.359546,0.203969,0.00613674,0.0100606,0.017056,-0.00323964
0.495,15.95,41.2515,-0.000911294,-0.000993099,-0.000909943,6.56876e-05,2.57753e-06,4.07543e-06,0.490335,0.286249,0.283032,0.283032,0.479708,0.156429,0.00613815,0.0106263,0.0170956,-0.00321645
0.495,16.05,33.1955,-0.000917441,-0.000884804,-0.00091609,7.32257e-05,2.59491e-06,4.10292e-06,0.210341,0.286193,0.283,0.283,0.200995,0.173251,0.00613954,0.00934613,0.0171345,-0.00319369
0.495,16.15,34.7914,-0.000923584,-0.00099429,-0.000922234,7.15265e-05,2.61229e-06,4.1304e-06,0.459056,0.286138,0.282967,0.282967,0.448572,0.168142,0.00614089,0.0104841,0.0171726,-0.00317136
0.495,16.25,36.403,-0.000929725,-0.000968328,-0.000928375,6.99253e-05,2.62966e-06,4.15786e-06,0.378188,0.286084,0.282935,0.282935,0.368078,0.163328,0.00614222,0.0101102,0.01721,-0.00314947
0.495,16.35,26.7479,-0.000935862,-0.00102301,-0.000934513,8.15752e-05,2.64702e-06,4.1853e-06,0.498309,0.286031,0.282902,0.282902,0.487634,0.18933,0.00614352,0.0106744,0.0172466,-0.00312803
0.495,16.45,47.5131,-0.000941995,-0.00100401,-0.000940647,6.12063e-05,2.66436e-06,4.21273e-06,0.433936,0.285978,0.282871,0.282871,0.423562,0.141159,0.00614479,0.0103738,0.0172824,-0.00310703
0.495,16.55,31.551,-0.000948124,-0.000889683,-0.000946777,7.51098e-05,2.6817e-06,4.24014e-06,0.156045,0.285926,0.282839,0.282839,0.146927,0.172139,0.00614603,0.00911763,0.0173175,-0.0030865
0.495,16.65,28.8253,-0.00095425,-0.000856108,-0.000952902,7.85807e-05,2.69903e-06,4.26753e-06,0.0734284,0.285874,0.282808,0.282808,0.0646674,0.178974,0.00614724,0.00876105,0.0173518,-0.00306642
0.495,16.75,26.4271,-0.00096037,-0.0010472,-0.000959023,8.20688e-05,2.71634e-06,4.29491e-06,0.491803,0.285823,0.282777,0.282777,0.48115,0.185762,0.00614841,0.0106531,0.0173852,-0.00304681
0.495,16.85,31.3762,-0.000966486,-0.000886826,-0.000965139,7.53187e-05,2.73364e-06,4.32226e-06,0.113762,0.285773,0.282746,0.282746,0.104823,0.169436,0.00614956,0.00893901,0.0174179,-0.00302767
0.495,16.95,31.0331,-0.000972597,-0.000932813,-0.00097125,7.57339e-05,2.75092e-06,4.34959e-06,0.19858,0.285724,0.282715,0.282715,0.189268,0.169331,0.00615068,0.0093129,0.0174497,-0.003009
0.495,17.05,28.4714,-0.000978703,-0.0009843,-0.000977356,7.90676e-05,2.76819e-06,4.37689e-06,0.29815,0.285675,0.282685,0.282685,0.288389,0.175712,0.00615176,0.00976128,0.0174808,-0.00299082
0.495,17.15,39.5475,-0.000984803,-0.00097513,-0.000983456,6.70878e-05,2.78544e-06,4.40417e-06,0.264367,0.285627,0.282654,0.282654,0.254756,0.148191,0.00615281,0.00961046,0.017511,-0.00297312
0.495,17.25,32.9473,-0.000990897,-0.00116934,-0.00098955,7.3501e-05,2.80268e-06,4.43143e-06,0.716813,0.28558,0.282624,0.282624,0.705056,0.161386,0.00615383,0.0117574,0.0175404,-0.00295591
0.495,17.35,28.9258,-0.000996985,-0.00111299,-0.000995637,7.84441e-05,2.8199e-06,4.45865e-06,0.554639,0.285534,0.282595,0.282595,0.543673,0.171215,0.00615482,0.0109657,0.0175689,-0.0029392
0.495,17.45,33.6405,-0.00100307,-0.000909714,-0.00100172,7.27397e-05,2.8371e-06,4.48585e-06,0.0920777,0.285488,0.282565,0.282565,0.0832225,0.157826,0.00615577,0.00885521,0.0175966,-0.00292298
0.495,17.55,36.4433,-0.00100914,-0.00100676,-0.00100779,6.98866e-05,2.85428e-06,4.51302e-06,0.280308,0.285443,0.282536,0.282536,0.270618,0.150746,0.0061567,0.00968929,0.0176234,-0.00290727
0.495,17.65,22.9569,-0.00101521,-0.00106139,-0.00101386,8.80534e-05,2.87145e-06,4.54016e-06,0.38677,0.285399,0.282506,0.282506,0.376592,0.188823,0.00615758,0.0101784,0.0176494,-0.00289207
0.495,17.75,25.5412,-0.00102127,-0.000997545,-0.00101992,8.348e-05,2.88859e-06,4.56726e-06,0.235363,0.285355,0.282478,0.282478,0.225873,0.177978,0.00615844,0.00949017,0.0176745,-0.00287738
0.495,17.85,29.0433,-0.00102732,-0.000996923,-0.00102597,7.82853e-05,2.90571e-06,4.59433e-06,0.221826,0.285312,0.282449,0.282449,0.212395,0.165942,0.00615926,0.00943111,0.0176987,-0.0028632
0.495,17.95,23.5955,-0.00103337,-0.00104775,-0.00103202,8.68537e-05,2.92281e-06,4.62137e-06,0.315795,0.28527,0.28242,0.28242,0.305938,0.183051,0.00616004,0.00985658,0.0177221,-0.00284955
0.495,18.05,24.8216,-0.00103941,-0.000880753,-0.00103805,8.46814e-05,2.93989e-06,4.64837e-06,-0.0233077,0.285228,0.282392,0.282392,-0.0316789,0.177458,0.0061608,0.0083712,0.0177445,-0.00283642
0.495,18.15,22.2206,-0.00104544,-0.00116556,-0.00104408,8.95004e-05,2.95694e-06,4.67533e-06,0.55103,0.285188,0.282364,0.282364,0.540068,0.186496,0.00616151,0.010962,0.0177661,-0.00282381
0.495,18.25,18.1933,-0.00105146,-0.000965475,-0.0010501,9.89116e-05,2.97397e-06,4.70226e-06,0.1141,0.285148,0.282336,0.282336,0.105138,0.204949,0.0061622,0.00896142,0.0177868,-0.00281174
0.495,18.35,5.6352,-0.00105747,-0.000788413,-0.00105611,0.000177725,2.99097e-06,4.72914e-06,-0.205768,0.285108,0.282308,0.282308,-0.213393,0.366199,0.00616284,0.00762433,0.0178066,-0.0028002
0.495,18.45,0.8441,-0.00106347,-0.00113736,-0.00106211,0.000459204,3.00795e-06,4.75599e-06,0.442011,0.28507,0.282281,0.282281,0.431563,0.940935,0.00616346,0.0104476,0.0178255,-0.00278919
0.505,16.05,14.3918,-0.000913416,-0.000996102,-0.000912137,0.00011121,2.58353e-06,4.08492e-06,0.484729,0.280175,0.277157,0.277157,0.474166,0.262572,0.00609981,0.0105636,0.0169466,-0.00301776
0.505,16.15,14.883,-0.000919552,-0.000822548,-0.000918274,0.00010936,2.60089e-06,4.11236e-06,0.0640537,0.280122,0.277125,0.277125,0.0553747,0.25654,0.00610124,0.00867893,0.0169861,-0.00299629
0.505,16.25,31.3857,-0.000925686,-0.000957981,-0.000924408,7.53073e-05,2.61823e-06,4.13979e-06,0.356692,0.280069,0.277094,0.277094,0.346717,0.175528,0.00610264,0.0099748,0.017025,-0.00297519
0.505,16.35,28.2594,-0.000931817,-0.00107318,-0.00093054,7.93636e-05,2.63558e-06,4.16721e-06,0.634537,0.280017,0.277062,0.277062,0.623248,0.183807,0.00610401,0.0112888,0.0170631,-0.00295447
0.505,16.45,39.1646,-0.000937945,-0.00084655,-0.000936669,6.74149e-05,2.65291e-06,4.19462e-06,0.0794823,0.279966,0.277031,0.277031,0.0707309,0.155148,0.00610536,0.00875141,0.0171005,-0.00293414
0.505,16.55,29.9596,-0.00094407,-0.000877091,-0.000942795,7.70788e-05,2.67023e-06,4.22201e-06,0.132029,0.279915,0.277001,0.277001,0.123049,0.176275,0.00610668,0.00898022,0.0171372,-0.00291419
0.505,16.65,31.3511,-0.000950193,-0.000920136,-0.000948918,7.53488e-05,2.68755e-06,4.24939e-06,0.212628,0.279865,0.27697,0.27697,0.203292,0.171245,0.00610797,0.00933576,0.0171732,-0.00289464
0.505,16.75,24.1353,-0.000956311,-0.000902198,-0.000955037,8.58769e-05,2.70486e-06,4.27675e-06,0.160987,0.279815,0.276939,0.276939,0.151877,0.193963,0.00610923,0.00911061,0.0172084,-0.00287549
0.505,16.85,25.8332,-0.000962426,-0.000859426,-0.000961153,8.30068e-05,2.72215e-06,4.3041e-06,0.0604107,0.279766,0.276909,0.276909,0.0517328,0.186327,0.00611047,0.00867791,0.0172429,-0.00285675
0.505,16.95,32.3174,-0.000968537,-0.000850513,-0.000967264,7.42138e-05,2.73944e-06,4.33143e-06,0.0316677,0.279718,0.276879,0.276879,0.0231102,0.165571,0.00611167,0.00855749,0.0172766,-0.00283841
0.505,17.05,28.4423,-0.000974643,-0.000880926,-0.000973371,7.9108e-05,2.75671e-06,4.35874e-06,0.0814804,0.27967,0.27685,0.27685,0.0727085,0.175418,0.00611285,0.00877191,0.0173096,-0.00282048
0.505,17.15,27.2649,-0.000980745,-0.00100708,-0.000979473,8.07981e-05,2.77397e-06,4.38603e-06,0.338466,0.279623,0.27682,0.27682,0.328554,0.178084,0.00611399,0.00991203,0.0173418,-0.00280297
0.505,17.25,29.9901,-0.000986843,-0.00101589,-0.00098557,7.70396e-05,2.79121e-06,4.41329e-06,0.344168,0.279577,0.276791,0.276791,0.334228,0.168782,0.00611511,0.0099401,0.0173733,-0.00278588
0.505,17.35,21.2245,-0.000992935,-0.000979864,-0.000991662,9.15765e-05,2.80844e-06,4.44054e-06,0.251254,0.279531,0.276762,0.276762,0.241732,0.199434,0.00611619,0.0095218,0.0174039,-0.00276922
0.505,17.45,26.1974,-0.000999021,-0.00093405,-0.000997749,8.24278e-05,2.82566e-06,4.46776e-06,0.143306,0.279486,0.276733,0.276733,0.134259,0.178447,0.00611725,0.00904664,0.0174338,-0.00275299
0.505,17.55,30.6153,-0.0010051,-0.00080328,-0.00100383,7.62489e-05,2.84286e-06,4.49495e-06,-0.114888,0.279441,0.276704,0.276704,-0.122845,0.164099,0.00611827,0.00795685,0.0174629,-0.0027372
0.505,17.65,20.285,-0.00101118,-0.00101846,-0.0010099,9.36732e-05,2.86004e-06,4.52212e-06,0.295043,0.279398,0.276676,0.276676,0.285318,0.20042,0.00611926,0.00972421,0.0174911,-0.00272184
0.505,17.75,26.7213,-0.00101725,-0.00101506,-0.00101597,8.16158e-05,2.87721e-06,4.54927e-06,0.274711,0.279354,0.276647,0.276647,0.265077,0.173608,0.00612022,0.00963417,0.0175186,-0.00270692
0.505,17.85,28.5702,-0.00102331,-0.000868108,-0.00102204,7.89308e-05,2.89436e-06,4.57638e-06,-0.0255346,0.279312,0.276619,0.276619,-0.0338657,0.166927,0.00612115,0.00833108,0.0175452,-0.00269245
0.505,17.95,26.0186,-0.00102937,-0.00111857,-0.00102809,8.27106e-05,2.91149e-06,4.60346e-06,0.475438,0.27927,0.276592,0.276592,0.464876,0.173917,0.00612205,0.0105626,0.0175711,-0.00267843
0.505,18.05,18.9383,-0.00103541,-0.00116363,-0.00103414,9.69466e-05,2.92859e-06,4.63051e-06,0.565205,0.279229,0.276564,0.276564,0.554213,0.20269,0.00612291,0.0109918,0.0175961,-0.00266486
0.505,18.15,24.9898,-0.00104146,-0.00120022,-0.00104018,8.43959e-05,2.94568e-06,4.65753e-06,0.636823,0.279188,0.276536,0.276536,0.625482,0.17545,0.00612374,0.0113408,0.0176202,-0.00265175
0.505,18.25,21.8292,-0.00104749,-0.00099538,-0.00104621,9.02992e-05,2.96275e-06,4.68452e-06,0.174071,0.279148,0.276509,0.276509,0.164877,0.186665,0.00612454,0.00919372,0.0176436,-0.0026391
0.505,18.35,28.5184,-0.00105352,-0.000913015,-0.00105224,7.90024e-05,2.9798e-06,4.71147e-06,0.00855188,0.279109,0.276482,0.276482,7.0888e-05,0.162398,0.00612531,0.00848099,0.0176661,-0.00262692
0.505,18.45,14.9286,-0.00105954,-0.00111237,-0.00105826,0.000109193,2.99682e-06,4.73839e-06,0.389866,0.27907,0.276455,0.276455,0.379696,0.223209,0.00612604,0.0101706,0.0176877,-0.0026152
0.505,18.55,13.6276,-0.00106555,-0.00118594,-0.00106427,0.000114286,3.01382e-06,4.76527e-06,0.538628,0.279032,0.276428,0.276428,0.527756,0.23233,0.00612674,0.0108722,0.0177085,-0.00260395
0.505,18.65,8.4062,-0.00107155,-0.00113211,-0.00107027,0.000145513,3.0308e-06,4.79211e-06,0.405039,0.278995,0.276402,0.276402,0.394796,0.294187,0.00612741,0.0102436,0.0177284,-0.00259318
0.505,18.75,2.7553,-0.00107754,-0.000931374,-0.00107626,0.000254167,3.04775e-06,4.81892e-06,0.00394981,0.278958,0.276375,0.276375,-0.0045161,0.511047,0.00612804,0.00846591,0.0177475,-0.00258288
0.515,16.35,11.5944,-0.000927766,-0.000992023,-0.000926562,0.000123902,2.62412e-06,4.1491e-06,0.427923,0.274066,0.271284,0.271284,0.417655,0.286362,0.00606485,0.0102683,0.0168787,-0.00278151
0.515,16.45,17.6977,-0.000933887,-0.000903408,-0.000932683,0.000100287,2.64143e-06,4.17647e-06,0.205147,0.274016,0.271254,0.271254,0.195883,0.230317,0.00606626,0.00926453,0.0169175,-0.00276202
0.515,16.55,23.8868,-0.000940005,-0.000889129,-0.000938802,8.63225e-05,2.65874e-06,4.20383e-06,0.16093,0.273967,0.271224,0.271224,0.151857,0.197001,0.00606765,0.00907322,0.0169556,-0.00274286
0.515,16.65,26.7925,-0.000946121,-0.000989583,-0.000944919,8.15073e-05,2.67603e-06,4.23118e-06,0.374813,0.273918,0.271194,0.271194,0.364782,0.184851,0.00606902,0.0100313,0.016993,-0.00272404
0.515,16.75,32.0536,-0.000952234,-0.000888856,-0.000951033,7.45186e-05,2.69333e-06,4.25852e-06,0.135645,0.27387,0.271164,0.271164,0.126677,0.167954,0.00607035,0.00896778,0.0170297,-0.00270555
0.515,16.85,35.5482,-0.000958345,-0.000875635,-0.000957144,7.0761e-05,2.71061e-06,4.28585e-06,0.0962523,0.273822,0.271135,0.271135,0.0874523,0.158502,0.00607166,0.00880003,0.0170657,-0.00268742
0.515,16.95,31.112,-0.000964452,-0.000932798,-0.000963252,7.56378e-05,2.72788e-06,4.31316e-06,0.204448,0.273775,0.271105,0.271105,0.195176,0.168389,0.00607295,0.00927268,0.0171011,-0.00266963
0.515,17.05,28.8103,-0.000970556,-0.00101723,-0.000969357,7.86012e-05,2.74515e-06,4.34046e-06,0.379552,0.273728,0.271076,0.271076,0.369489,0.173921,0.0060742,0.0100625,0.0171357,-0.00265219
0.515,17.15,18.2864,-0.000976657,-0.00106557,-0.000975458,9.86595e-05,2.7624e-06,4.36774e-06,0.478617,0.273682,0.271047,0.271047,0.468092,0.216985,0.00607543,0.0105247,0.0171697,-0.00263511
0.515,17.25,27.8025,-0.000982753,-0.000985426,-0.000981555,8.00131e-05,2.77965e-06,4.39501e-06,0.279489,0.273637,0.271019,0.271019,0.269876,0.174918,0.00607663,0.00961268,0.0172029,-0.00261839
0.515,17.35,25.9413,-0.000988845,-0.00101493,-0.000987647,8.28337e-05,2.79688e-06,4.42225e-06,0.331045,0.273592,0.27099,0.27099,0.321197,0.180003,0.0060778,0.00984752,0.0172354,-0.00260204
0.515,17.45,30.2935,-0.000994933,-0.00108307,-0.000993736,7.66528e-05,2.8141e-06,4.44948e-06,0.472818,0.273548,0.270962,0.270962,0.462313,0.165584,0.00607894,0.0105042,0.0172671,-0.00258606
0.515,17.55,31.5796,-0.00100102,-0.00108482,-0.000999819,7.50757e-05,2.8313e-06,4.47668e-06,0.461373,0.273504,0.270934,0.270934,0.45092,0.161221,0.00608006,0.0104527,0.0172982,-0.00257045
0.515,17.65,15.6585,-0.0010071,-0.000855725,-0.0010059,0.000106617,2.8485e-06,4.50387e-06,-0.0269743,0.273461,0.270906,0.270906,-0.0352677,0.227613,0.00608114,0.00829337,0.0173284,-0.00255522
0.515,17.75,22.9781,-0.00101317,-0.00114349,-0.00101197,8.80128e-05,2.86567e-06,4.53103e-06,0.569163,0.273419,0.270878,0.270878,0.558196,0.186801,0.0060822,0.0109675,0.017358,-0.00254037
0.515,17.85,25.0546,-0.00101924,-0.00114852,-0.00101804,8.42867e-05,2.88284e-06,4.55816e-06,0.5648,0.273377,0.270851,0.270851,0.553851,0.177858,0.00608322,0.0109487,0.0173867,-0.0025259
0.515,17.95,23.2412,-0.0010253,-0.000975278,-0.0010241,8.75132e-05,2.89998e-06,4.58528e-06,0.170906,0.273336,0.270824,0.270824,0.161762,0.183604,0.00608422,0.00914426,0.0174147,-0.00251182
0.515,18.05,20.3661,-0.00103136,-0.00111628,-0.00103016,9.34865e-05,2.91711e-06,4.61236e-06,0.458115,0.273295,0.270797,0.270797,0.447668,0.195016,0.00608518,0.0104472,0.0174419,-0.00249813
0.515,18.15,27.9547,-0.00103741,-0.0010782,-0.00103621,7.9795e-05,2.93423e-06,4.63942e-06,0.359573,0.273255,0.27077,0.27077,0.34958,0.165509,0.00608612,0.00999273,0.0174684,-0.00248484
0.515,18.25,22.7404,-0.00104345,-0.000994922,-0.00104225,8.84716e-05,2.95132e-06,4.66645e-06,0.17542,0.273215,0.270743,0.270743,0.166251,0.18247,0.00608702,0.00916877,0.0174941,-0.00247194
0.515,18.35,24.3618,-0.00104949,-0.000917749,-0.00104829,8.54768e-05,2.9684e-06,4.69345e-06,0.0190614,0.273176,0.270717,0.270717,0.0105644,0.175305,0.0060879,0.008497,0.0175189,-0.00245945
0.515,18.45,20.8668,-0.00105552,-0.00111521,-0.00105432,9.23581e-05,2.98545e-06,4.72042e-06,0.398448,0.273138,0.27069,0.27069,0.388272,0.188361,0.00608874,0.0101765,0.017543,-0.00244736
0.515,18.55,20.7463,-0.00106154,-0.00105632,-0.00106034,9.26259e-05,3.00249e-06,4.74735e-06,0.262545,0.2731,0.270664,0.270664,0.252985,0.187861,0.00608955,0.00955943,0.0175663,-0.00243568
0.515,18.65,23.9335,-0.00106756,-0.00119065,-0.00106635,8.62382e-05,3.0195e-06,4.77425e-06,0.536651,0.273063,0.270638,0.270638,0.525823,0.173942,0.00609033,0.0108284,0.0175888,-0.0024244
