x,d_V,u_V,s_V,c_V,d_p,u_p,s_p,c_p,dV/uV,d,dbar,u,ubar,s,sbar,c,cbar,d_unc,dbar_unc,u_unc,ubar_unc,s_unc,sbar_unc,c_unc,cbar_unc,(dV/uV)_unc
0.615,0.019878866715846533,0.09291404944612609,0.0,0.0,0.020420865960752137,0.0934162611498283,0.00010969511431991328,8.457525660545429e-05,0.2139489865563636,0.020149866338299335,0.0002709996224528019,0.0931651552979772,0.0002511058518511079,5.484755715995664e-05,5.484755715995664e-05,4.2287628302727144e-05,4.2287628302727144e-05,0.0052622977722211394,0.00025775933154592974,0.005221406816287357,0.0002117770372764477,0.00017981985354722572,0.00017981985354722572,5.26316571650827e-05,5.26316571650827e-05,0.057966772661866395
0.625,0.01775762638881613,0.08494348520786203,0.0,0.0,0.018209661415673678,0.08536277001838162,8.922203070214933e-05,6.967722840689368e-05,0.20905224627129562,0.017983643902244904,0.00022601751342877276,0.08515312761312183,0.00020964240525979839,4.461101535107466e-05,4.461101535107466e-05,3.483861420344684e-05,3.483861420344684e-05,0.0049485238949098205,0.00022343521209299314,0.00494852741635963,0.00018345896356108547,0.00015600852028912901,0.00015600852028912901,4.571743659780654e-05,4.571743659780654e-05,0.05957585172839306
0.635,0.015835584712727887,0.07753672497483345,0.0,0.0,0.016211193630772645,0.077885430389549,7.209328982448305e-05,5.6973086584942115e-05,0.2042333451389356,0.016023389171750266,0.00018780445902237972,0.07771107768219122,0.00017435270735777724,3.604664491224152e-05,3.604664491224152e-05,2.8486543292471058e-05,2.8486543292471058e-05,0.0046421471111486095,0.0001931587567491558,0.004685484828120338,0.0001584955905650952,0.0001349969732310073,0.0001349969732310073,3.945675793132863e-05,3.945675793132863e-05,0.06118128813371631
0.645,0.014079592643343207,0.07058217997254351,0.0,0.0,0.014390138961873168,0.07087070062761816,5.782716609648221e-05,4.621182775917946e-05,0.19947800774671698,0.014234865802608188,0.00015527315926498105,0.07072644030008084,0.00014426032753732927,2.8913583048241105e-05,2.8913583048241105e-05,2.310591387958973e-05,2.310591387958973e-05,0.004339528762753856,0.0001662854336372651,0.004428206514008254,0.00013635702397149136,0.0001163561289264071,0.0001163561289264071,3.381748147278101e-05,3.381748147278101e-05,0.06278813411966604
0.655,0.012474984753027113,0.06404231768089752,0.0,0.0,0.012730391560564719,0.064279755739859,4.6042057755206736e-05,3.717569779233762e-05,0.19479283706105063,0.012602688156795916,0.00012770340376880366,0.06416103671037826,0.00011871902948073651,2.3021028877603368e-05,2.3021028877603368e-05,1.858784889616881e-05,1.858784889616881e-05,0.004040384774029,0.00014247095759000028,0.0041758003774642,0.00011675362943042729,9.984769552934177e-05,9.984769552934177e-05,2.8769546189765984e-05,2.8769546189765984e-05,0.06439453105608986
0.665,0.01101006623200771,0.05789663762997159,0.0,0.0,0.01121878362454802,0.05809077023860619,3.632453554380195e-05,2.9618460147214396e-05,0.19016762773643497,0.011114424928277866,0.0001043586962701553,0.05799370393428889,9.706630431729824e-05,1.8162267771900976e-05,1.8162267771900976e-05,1.4809230073607198e-05,1.4809230073607198e-05,0.003745568789032857,0.00012140351466486258,0.003928386814287725,9.942622087936113e-05,8.524756660736997e-05,8.524756660736997e-05,2.427994848406057e-05,2.427994848406057e-05,0.06600241056020519
0.675,0.00967408585285102,0.052124503601048845,0.0,0.0,0.00984340373094176,0.05228205375159494,2.8357476212981015e-05,2.3338801192195462e-05,0.18559574066919954,0.00975874479189639,8.465893904537095e-05,0.05220327867632189,7.87750752730455e-05,1.4178738106490508e-05,1.4178738106490508e-05,1.1669400596097731e-05,1.1669400596097731e-05,0.0034557604705368135,0.00010281190883668107,0.0036858807590012745,8.41472741957971e-05,7.236387430502052e-05,7.236387430502052e-05,2.031115581742338e-05,2.031115581742338e-05,0.06761413386206232
0.685,0.008482594751816465,0.04683267205635579,0.0,0.0,0.008619355203083148,0.04695995897988428,2.1930575545685504e-05,1.8192643258115185e-05,0.18112557706741547,0.008550974977449806,6.838022563334125e-05,0.046896315518120034,6.364346176424932e-05,1.0965287772842752e-05,1.0965287772842752e-05,9.096321629057592e-06,9.096321629057592e-06,0.003179204639705001,8.676390852412301e-05,0.0034557368693473992,7.09595333490415e-05,6.122707388586256e-05,6.122707388586256e-05,1.6840325734030326e-05,1.6840325734030326e-05,0.06921282666434844
0.695,0.007401148151523612,0.041880808240910415,0.0,0.0,0.0075107061729863854,0.041982792688885336,1.6742617973596083e-05,1.3991509489516264e-05,0.176719324731034,0.007455927162254999,5.4779010731386515e-05,0.041931800464897875,5.099222398746215e-05,8.371308986798041e-06,8.371308986798041e-06,6.995754744758132e-06,6.995754744758132e-06,0.0029092909861089212,7.271190059857975e-05,0.0032305354651514795,5.942168132088014e-05,5.147027779598432e-05,5.147027779598432e-05,1.3819108037716781e-05,1.3819108037716781e-05,0.07081254014506552
0.705,0.0064405166787088585,0.03735873616181458,0.0,0.0,0.006527715101461712,0.03743990857364775,1.2596280562375095e-05,1.0591903590128997e-05,0.17239653533279567,0.006484115890085285,4.359921137642685e-05,0.037399322367731164,4.058620591658386e-05,6.298140281187547e-06,6.298140281187547e-06,5.2959517950644985e-06,5.2959517950644985e-06,0.002653777708874876,6.065458284012293e-05,0.003017390962012192,4.952446525466571e-05,4.308101063800489e-05,4.308101063800489e-05,1.1215411571638629e-05,1.1215411571638629e-05,0.07240538852361314
0.715,0.005568891180416065,0.033117998504316015,0.0,0.0,0.005637659934317923,0.03318200910874816,9.338204321824514e-06,7.89246231056286e-06,0.168153011411312,0.005603275557366994,3.4384376950929145e-05,0.03315000380653209,3.200530221607136e-05,4.669102160912257e-06,4.669102160912257e-06,3.94623115528143e-06,3.94623115528143e-06,0.0024041325082960305,5.016334341675126e-05,0.0028066298268617203,4.092042552574456e-05,3.577531878558907e-05,3.577531878558907e-05,8.988766752984699e-06,8.988766752984699e-06,0.07399421187655975
0.725,0.0047966062689000395,0.02924962308884555,0.0,0.0,0.004850365586753846,0.0292996522982475,6.780154564573034e-06,5.752721118970277e-06,0.16398865224110332,0.004823485927826943,2.6879658926903338e-05,0.029274637693546525,2.501460470097345e-05,3.390077282286517e-06,3.390077282286517e-06,2.8763605594851384e-06,2.8763605594851384e-06,0.002168556468905997,4.1224338763750474e-05,0.002605902909466695,3.359336934833078e-05,2.9532856973492597e-05,2.9532856973492597e-05,7.103891148751257e-06,7.103891148751257e-06,0.07557884237447311
0.735,0.004109555325840074,0.025700113479305536,0.0,0.0,0.004151162277193611,0.025738820260912468,4.8074284171287575e-06,4.087436126496505e-06,0.15990417042902183,0.004130358801516842,2.0803475676768954e-05,0.025719466870109002,1.9353390803465085e-05,2.4037142085643787e-06,2.4037142085643787e-06,2.0437180632482527e-06,2.0437180632482527e-06,0.0019448515170309925,3.36079389924153e-05,0.0024122180055245537,2.7354940097323422e-05,2.4199603300724905e-05,2.4199603300724905e-05,5.523817232974846e-06,5.523817232974846e-06,0.0771600737648777
0.745,0.0035070723377891816,0.022488996325054002,0.0,0.0,0.0035390332904102766,0.022518714788433244,3.323701067745745e-06,2.823405151129455e-06,0.15594614748912144,0.003523052814099729,1.598047631054737e-05,0.022503855556743623,1.4859231689622692e-05,1.6618505338728725e-06,1.6618505338728725e-06,1.4117025755647276e-06,1.4117025755647276e-06,0.0017357262290018122,2.7229942980019434e-05,0.0022278482986868523,2.213405584350656e-05,1.9716737729028042e-05,1.9716737729028042e-05,4.221930011016811e-06,4.221930011016811e-06,0.07872151809608777
